,x,y
0,0.0,0.0
1,0.25,0.0
2,0.5,0.0
3,0.75,0.0
4,1.0,0.0
5,1.25,0.0
6,1.5,0.0
7,1.75,0.0
8,2.0,0.0
9,2.3562858152338992,0.10797563631109318
10,2.5001829386404792,0.1199999802733381
11,2.6441223181317293,0.10790855529310858
12,3.0,3.1843077520232756e-07
13,3.25,0.0
14,3.5,0.0
15,3.75,0.0
16,4.0,0.0
17,4.25,0.0
18,4.5,0.0
19,4.75,0.0
20,5.0,0.0
21,0.0,0.10000187334554411
22,0.2500155399975314,0.10000181811584959
23,0.5000442842952306,0.1000031009598774
24,0.7501078776419408,0.10000776669347894
25,1.0002511582407625,0.10002504809523034
26,1.2505737373672334,0.10009467245898775
27,1.5013187301675779,0.10039340713973531
28,1.7532264242938924,0.10176944700085103
29,2.009618923940865,0.1088431546815253
30,2.321157281426946,0.18025548170787303
31,2.5002159284642684,0.19091403828128273
32,2.67926934026589,0.1802057623545558
33,2.9904728288073947,0.10885357838106709
34,3.2468115865840397,0.1017702939235974
35,3.4986932893741294,0.10039244585316659
36,3.7494260973180946,0.10009342594341063
37,3.99974397711399,0.10002397289161369
38,4.249886529055794,0.10000697976641587
39,4.499951285726953,0.10000256851078361
40,4.749982001752655,0.10000142160364714
41,5.0,0.10000142160364714
42,0.0,0.20000340720463106
43,0.2500299666576865,0.20000330164745192
44,0.5000850957593983,0.20000545755154803
45,0.7502064581074886,0.200013145684343
46,1.0004784125016493,0.20004105485597037
47,1.2510845106957935,0.20015115849344958
48,1.5024461482355782,0.2006064753965984
49,1.755645218707635,0.2025403671691145
50,2.0140894556533437,0.21094651729719213
51,2.2991681657389513,0.2566663028487047
52,2.500233073438543,0.2653459698396789
53,2.7012685390452162,0.25663251559521927
54,2.98606983655783,0.2109573016371395
55,3.2444238683656055,0.20254140075611166
56,3.497576636879651,0.20060463364080428
57,3.7489158265906126,0.2001488474531777
58,3.9995130288854615,0.20003906624893544
59,4.2497834328401085,0.2000116836588638
60,4.499906809501721,0.20000445952631496
61,4.749965514871993,0.20000255035040113
62,5.0,0.20000255035040113
63,0.0,0.30000439541064267
64,0.2500417917107692,0.3000042496966692
65,0.500118269798963,0.30000664056054366
66,0.7502858066441858,0.30001478088033146
67,1.0006591691800075,0.30004308571279686
68,1.2514828218164165,0.3001513275737382
69,1.5032861170996468,0.30058354052658703
70,1.7572346076595093,0.3023140247088715
71,2.015919394942716,0.30909378435926127
72,2.2860343543429633,0.33614869542191
73,2.500241924208306,0.3422387475390978
74,2.7144073195617517,0.33612830763144463
75,2.984284992599914,0.30910113725962995
76,3.242857161324606,0.3023141442475959
77,3.496745206813117,0.30058083931182045
78,3.7485184883609803,0.30014819825677014
79,3.9993299622354175,0.30004041944224186
80,4.249700983612496,0.30001281516116773
81,4.499871033991564,0.3000052876611305
82,4.74995220226245,0.3000032207520013
83,5.0,0.3000032207520013
84,0.0,0.4000047540092614
85,0.25004975743796887,0.40000458248820725
86,0.5001403580557454,0.4000065606901949
87,0.7503379470360204,0.40001259767927766
88,1.0007762683055739,0.4000314227356722
89,1.251735844269977,0.4000989480413027
90,1.50379967219833,0.4003584716135985
91,1.75811732966103,0.4013573853258829
92,2.016539039564723,0.4050470609972885
93,2.279119886359952,0.4176088864337655
94,2.500245229000448,0.42073405710574685
95,2.721322780545472,0.4175995291097738
96,2.9836901829274685,0.40504983690551477
97,3.241988020662312,0.4013558262568014
98,3.4962373131312576,0.40035499401643
99,3.748266668765385,0.4000953013612981
100,3.9992119824874344,0.40002836429530986
101,4.249647323162811,0.4000103400560257
102,4.499847577821431,0.4000049950765089
103,4.749943428099102,0.4000033800991229
104,5.0,0.4000033800991229
105,0.0,0.5000045273873188
106,0.2500529676935133,0.5000043470578135
107,0.5001489683755613,0.5000054685538564
108,0.7503575442735037,0.5000077486146527
109,1.0008188485037186,0.5000110210255159
110,1.251825149555537,0.5000149897442364
111,1.50397500404863,0.5000191450991902
112,1.7584015510244193,0.5000227113831538
113,2.016674784871171,0.5000245767890426
114,2.2769713641871716,0.5000232913891088
115,2.500244163468454,0.5000235781731749
116,2.723468454774202,0.5000235824746257
117,2.9835607955386627,0.5000226764239739
118,3.2417079750104376,0.5000192596368341
119,3.4960643251415844,0.5000151159452191
120,3.748178516895763,0.5000111696738085
121,3.9991698390832573,0.5000078789105257
122,4.249627779558349,0.5000054292134973
123,4.499838868811957,0.5000038487711643
124,4.749940120914205,0.500003091486167
125,5.0,0.500003091486167
126,0.0,0.6000038577203444
127,0.2500509840065431,0.600003686442238
128,0.5001430001959398,0.6000038436660192
129,0.7503423199048218,0.6000021488587209
130,1.0007826177752808,0.599989559353582
131,1.2517440952079208,0.5999296070369188
132,1.503809171821896,0.5996780433693063
133,1.7581267059293246,0.5986860402788167
134,2.0165464736423306,0.5950001158708107
135,2.2791248726043523,0.5824352580480724
136,2.5002391828426713,0.5793107230717056
