,x,y
239,5.4,1.0
240,-0.4,1.2
241,-0.2,1.2
242,0.0,1.2
243,0.2,1.2
244,0.4,1.2
245,0.6,1.2
246,0.8,1.2
247,1.0,1.2
248,1.2,1.2
249,1.4000000000000001,1.2
250,1.6,1.2
251,1.7999999999999998,1.2
252,2.0,1.2
253,2.2,1.2
254,2.4,1.2
255,2.6,1.2
256,2.8000000000000003,1.2
257,3.0,1.2
258,3.2,1.2
259,3.4000000000000004,1.2
260,3.5999999999999996,1.2
261,3.8,1.2
262,4.0,1.2
263,4.2,1.2
264,4.4,1.2
265,4.6000000000000005,1.2
266,4.8,1.2
267,5.0,1.2
268,5.2,1.2
269,5.4,1.2
270,-0.4,1.4
271,-0.2,1.4
272,0.0,1.4
273,0.2,1.4
274,0.4,1.4
275,0.6,1.4
276,0.8,1.4
277,1.0,1.4
278,1.2,1.4
279,1.4000000000000001,1.4
280,1.6,1.4
281,1.7999999999999998,1.4
282,2.0,1.4
283,2.2,1.4
284,2.4,1.4
285,2.6,1.4
286,2.8000000000000003,1.4
287,3.0,1.4
288,3.2,1.4
289,3.4000000000000004,1.4
290,3.5999999999999996,1.4
291,3.8,1.4
292,4.0,1.4
293,4.2,1.4
294,4.4,1.4
295,4.6000000000000005,1.4
296,4.8,1.4
297,5.0,1.4
298,5.2,1.4
299,5.4,1.4
