,x,y
0,-0.19999999999999996,-0.2
1,-0.09999999999999998,-0.2
2,0.0,-0.2
3,0.1,-0.2
4,0.2,-0.2
5,0.3,-0.2
6,0.4,-0.2
7,0.5,-0.2
8,0.6,-0.2
9,0.7000000000000001,-0.2
10,0.8,-0.2
11,0.8999999999999999,-0.2
12,1.0,-0.2
13,1.1,-0.2
14,1.2,-0.2
15,1.3,-0.2
16,1.4000000000000001,-0.2
17,1.5,-0.2
18,1.6,-0.2
19,1.7000000000000002,-0.2
20,1.7999999999999998,-0.2
21,1.9,-0.2
22,2.0,-0.2
23,2.1552839239373833,-0.14375389287051696
24,2.24971043834236,-0.115224466945918
25,2.3372925440657095,-0.09533876852669974
26,2.4199943933051693,-0.08377057959390713
27,2.5003777362542583,-0.08000008430549277
28,2.58074728428658,-0.08384035529247383
29,2.6634064022962196,-0.09546776428156752
30,2.750911516875895,-0.11539035003866295
31,2.845225564605704,-0.14392335019427457
32,3.0,-0.19999968156922482
33,3.1,-0.2
34,3.2,-0.2
35,3.3000000000000003,-0.2
36,3.4000000000000004,-0.2
37,3.5,-0.2
38,3.5999999999999996,-0.2
39,3.7,-0.2
40,3.8,-0.2
41,3.9000000000000004,-0.2
42,4.0,-0.2
43,4.1,-0.2
44,4.2,-0.2
45,4.3,-0.2
46,4.4,-0.2
47,4.5,-0.2
48,4.6000000000000005,-0.2
49,4.699999999999999,-0.2
50,4.8,-0.2
51,4.9,-0.2
52,5.0,-0.2
53,5.1,-0.2
54,5.2,-0.2
55,-0.19999999999999996,-0.1
56,-0.09999999999999998,-0.1
57,0.0,-0.1
58,0.1,-0.1
59,0.2,-0.1
60,0.3,-0.1
61,0.4,-0.1
62,0.5,-0.1
63,0.6,-0.1
64,0.7000000000000001,-0.1
65,0.8,-0.1
66,0.8999999999999999,-0.1
67,1.0,-0.1
68,1.1,-0.1
69,1.2,-0.1
70,1.3,-0.1
71,1.4000000000000001,-0.1
72,1.5,-0.1
73,1.6,-0.1
74,1.7000000000000002,-0.1
75,1.7999999999999998,-0.1
76,1.9,-0.1
77,2.0,-0.1
78,2.1552839239373833,-0.043753892870516946
79,2.24971043834236,-0.015224466945917989
80,2.3372925440657095,0.004661231473300262
81,2.4199943933051693,0.016229420406092876
82,2.5003777362542583,0.019999915694507236
83,2.58074728428658,0.016159644707526177
84,2.6634064022962196,0.00453223571843249
85,2.750911516875895,-0.015390350038662945
86,2.845225564605704,-0.04392335019427456
87,3.0,-0.0999996815692248
88,3.1,-0.1
89,3.2,-0.1
90,3.3000000000000003,-0.1
91,3.4000000000000004,-0.1
92,3.5,-0.1
93,3.5999999999999996,-0.1
94,3.7,-0.1
95,3.8,-0.1
96,3.9000000000000004,-0.1
97,4.0,-0.1
98,4.1,-0.1
99,4.2,-0.1
100,4.3,-0.1
101,4.4,-0.1
102,4.5,-0.1
103,4.6000000000000005,-0.1
104,4.699999999999999,-0.1
105,4.8,-0.1
106,4.9,-0.1
107,5.0,-0.1
108,5.1,-0.1
109,5.2,-0.1
110,-0.19999999999999996,0.0
111,-0.09999999999999998,0.0
112,0.0,0.0
113,0.1,0.0
114,0.2,0.0
115,0.3,0.0
116,0.4,0.0
117,0.5,0.0
118,0.6,0.0
119,0.7000000000000001,0.0
120,0.8,0.0
121,0.8999999999999999,0.0
122,1.0,0.0
123,1.1,0.0
124,1.2,0.0
125,1.3,0.0
126,1.4000000000000001,0.0
127,1.5,0.0
128,1.6,0.0
129,1.7000000000000002,0.0
130,1.7999999999999998,0.0
131,1.9,0.0
132,2.0,0.0
133,2.1552839239373833,0.05624610712948306
134,2.24971043834236,0.08477553305408202
135,2.3372925440657095,0.10466123147330027
136,2.4199943933051693,0.11622942040609288
137,2.5003777362542583,0.11999991569450724
138,2.58074728428658,0.11615964470752618
139,2.6634064022962196,0.1045322357184325
140,2.750911516875895,0.08460964996133706
141,2.845225564605704,0.056076649805725444
142,3.0,3.1843077520232756e-07
143,3.1,0.0
144,3.2,0.0
145,3.3000000000000003,0.0
146,3.4000000000000004,0.0
147,3.5,0.0
148,3.5999999999999996,0.0
149,3.7,0.0
150,3.8,0.0
151,3.9000000000000004,0.0
152,4.0,0.0
153,4.1,0.0
154,4.2,0.0
155,4.3,0.0
156,4.4,0.0
157,4.5,0.0
158,4.6000000000000005,0.0
159,4.699999999999999,0.0
160,4.8,0.0
161,4.9,0.0
162,5.0,0.0
163,5.1,0.0
164,5.2,0.0
165,-0.19999999999999996,0.10000088422409988
166,-0.09999999999999998,0.10000088422409988
167,0.0,0.10000088422409988
168,0.1000015968127217,0.10000089556555909
169,0.20000367242362288,0.10000104755164704
170,0.3000066897896002,0.10000135801067471
171,0.40001126929135944,0.10000187298725688
172,0.5000182725067208,0.10000268233025367
173,0.6000289082162005,0.10000395180380509
174,0.7000448706831218,0.10000598488571147
175,0.8000685245903767,0.10000933911167163
176,0.900103159176399,0.10001504365200392
177,1.000153349941921,0.10002500636582068
178,1.1002254986440285,0.10004277933251486
179,1.2003286924453809,0.10007501300905275
180,1.3004761845151824,0.10013426254334509
181,1.4006881912644586,0.1002445329501603
182,1.5009977100380951,0.10045261304241329
183,1.6014637880761964,0.10085233399662513
184,1.70220442295456,0.10163961896793809
185,1.8034843605537643,0.1032461276171913
186,1.9059654869959233,0.1066878010642022
187,2.0114790799384825,0.11455498766437701
188,2.132505997411836,0.1412663575249729
189,2.233869971592855,0.1623684558562982
190,2.326642709116344,0.1775949367609265
191,2.414633522372101,0.18669078702002198
192,2.5003982405338396,0.18969043360697843
193,2.5861469379512196,0.18663779345897294
194,2.674088406464298,0.17749976795345945
195,2.766773514921719,0.1622539929728839
196,2.8679967062874283,0.14117056239571998
197,2.98873475601709,0.11455238320907825
198,3.094165539064956,0.10668597506500513
199,3.196595935165675,0.10324464661271457
200,3.2978417719019455,0.10163808350603254
201,3.3985585141374184,0.10085057549957163
202,3.4990077767505343,0.10045063966021117
203,3.5993057548373857,0.10024243424941734
204,3.6995102790133245,0.10013214758064051
205,3.7996534205610564,0.1000729805483977
206,3.8997546403468943,0.1000409064751494
207,3.9998265580885763,0.10002334595046083
208,4.099877730740074,0.10001362552290355
209,4.19991412563097,0.10000817308787419
210,4.299939975332904,0.10000506448280366
211,4.399958312956315,0.10000325819197817
212,4.499971327522932,0.1000021881256725
213,4.599980610193895,0.10000154549934948
214,4.699987330445591,0.1000011615994941
215,4.799992365692498,0.1000009448112696
216,4.899996399634396,0.1000008471364951
217,5.0,0.1000008471364951
218,5.1,0.1000008471364951
219,5.2,0.1000008471364951
220,-0.19999999999999996,0.2000016576472283
221,-0.09999999999999998,0.2000016576472283
222,0.0,0.2000016576472283
223,0.10000313671920102,0.20000167735148303
224,0.20000719736337538,0.20000194839180546
225,0.3000130734065613,0.2000024988072835
226,0.4000219545888679,0.2000034026878269
227,0.5000354871636216,0.20000480498138432
228,0.6000559732089809,0.20000697287042588
229,0.7000866289999238,0.20001039473866788
230,0.8001319272678536,0.2000159661218441
231,0.9001980602843438,0.20002533580602566
232,1.0002935825332235,0.2000415480621734
233,1.1004303327019134,0.20007023489507011
234,1.2006248154738204,0.2001218353485764
235,1.300900390147559,0.2002157454948937
236,1.4012909679782277,0.20038812607828818
237,1.5018476871653899,0.20070669367424485
238,1.6026516773132633,0.2012989137222257
239,1.7038394040751121,0.20240585280584358
240,1.8056534583203567,0.20448441654411578
241,1.908541986525112,0.20839859265832136
242,2.0133432584599467,0.215776459509178
243,2.122010267311224,0.23018527613592177
244,2.2236389114541364,0.24410787021616742
245,2.3191861761440196,0.25482308712677293
246,2.4107711665572333,0.2614195552866678
247,2.5004127005119594,0.26362313301461027
248,2.5900365873807725,0.2613828585632281
249,2.6815676235883203,0.25475929168204015
250,2.7770211115351486,0.24403641907218854
251,2.878508833437195,0.23013406409000123
252,2.9869863864685198,0.2157691486316246
253,3.091676952348192,0.2083968578461676
254,3.1944874236125522,0.20448288077114102
255,3.2962442622829595,0.20240352278997673
256,3.397389860421612,0.20129580133152383
257,3.49816333745262,0.20070303947166804
258,3.5986987285453114,0.20038419812371513
259,3.6990752771574904,0.20021178175066726
260,3.799342560853911,0.2001180274844284
261,3.8995331584399793,0.2000667257047791
262,3.9996692845335042,0.20003843384658698
263,4.099766472372542,0.20002267091343173
264,4.199835757614908,0.20001376872920484
265,4.299885056542774,0.20000865343607524
266,4.399920081704904,0.2000056535903489
267,4.499944974291218,0.2000038576850011
268,4.599962753522093,0.20000276714265042
269,4.699975643318772,0.200002108808269
270,4.799985315022927,0.2000017338827066
271,4.899993072671392,0.20000156406438735
272,5.0,0.20000156406438735
273,5.1,0.20000156406438735
274,5.2,0.20000156406438735
275,-0.19999999999999996,0.30000221953328393
