rho,rho_u,rho_v,rho_E
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.437232,275.490662,-5.451629,300589.812500
0.437232,275.490662,-5.451629,300589.812500
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.438036,275.143188,5.111699,299927.062500
0.438036,275.143188,5.111699,299927.062500
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.432593,275.056183,-7.693632,301725.781250
0.432593,275.056183,-7.693632,301725.781250
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
2.071100,-114.705666,324.419556,595190.187500
0.629640,25.598932,-0.067267,445691.187500
1.427562,-86.400345,-103.137550,677201.750000
0.723685,98.181183,45.054348,361818.156250
1.389658,-72.017860,-18.427677,652920.437500
0.791251,116.831039,5.415848,401798.937500
1.369652,-30.834799,-7.239425,677365.312500
0.837423,115.044075,3.342712,428946.000000
1.352443,-3.319542,-5.442858,681688.687500
0.890839,111.203857,2.894062,466118.468750
1.326524,26.216318,-7.832154,681484.000000
0.935902,101.645119,4.358414,501453.906250
1.286862,50.210052,-11.816025,670535.000000
0.939400,108.272202,3.372653,502165.812500
1.284450,70.167458,-8.546314,670351.750000
0.970328,105.488968,3.030123,518082.437500
1.266390,102.571815,6.881910,643663.562500
1.004871,103.059570,-0.953235,536449.500000
1.284648,107.743782,3.819909,641348.437500
1.026248,111.253403,-6.605233,542204.125000
1.330693,102.930153,-36.400646,655697.687500
1.008200,130.130997,-15.768992,534622.000000
1.318738,163.743637,-51.311169,661506.500000
0.968186,159.848297,15.044274,533972.437500
1.252234,198.383148,-9.997977,665782.125000
0.848271,187.382065,18.363743,471307.937500
1.258859,201.251190,27.476889,694370.562500
0.852079,180.762985,35.622223,478595.500000
1.202205,180.317108,36.026836,676478.187500
0.888310,165.607376,38.685162,493851.750000
1.184150,167.721725,26.940054,656599.375000
0.955045,142.358978,18.525484,505806.781250
1.157877,186.552017,17.165611,637746.375000
0.993890,146.165115,17.328819,512640.968750
1.140826,203.193756,12.771066,619131.562500
1.007228,148.966644,23.240591,514569.875000
1.132642,217.997467,8.181089,609490.187500
0.987735,166.950714,8.398290,486164.000000
1.069399,223.678909,14.388555,598857.125000
1.012695,181.188675,11.381319,474722.968750
0.973615,224.576233,8.117297,575027.625000
1.004045,197.205414,12.023932,450625.093750
0.925727,232.346756,12.807237,561062.250000
1.002630,213.706696,11.188193,435674.968750
0.835007,230.844742,7.267356,531369.125000
0.952732,234.513855,13.384346,402423.437500
0.784769,240.700745,9.552101,502895.062500
0.827597,246.024963,8.941185,359247.968750
0.705388,254.479736,7.870864,456145.343750
0.567643,263.333527,6.852040,261456.734375
0.429899,272.187317,5.833216,299256.718750
0.429899,272.187317,5.833216,299256.718750
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.435185,279.767059,6.493382,301217.750000
0.435185,279.767059,6.493382,301217.750000
1.176600,163.415695,0.000000,264657.281250
1.176600,163.415695,0.000000,264657.281250
2.071100,-114.705666,-324.419556,595190.187500
0.629640,25.598932,0.067267,445691.187500
1.427562,-86.400345,103.137558,677201.750000
0.723685,98.181183,-45.054348,361818.156250
1.389658,-72.017860,18.427677,652920.437500
0.791251,116.831039,-5.415848,401798.937500
1.369652,-30.834799,7.239425,677365.312500
0.837423,115.044075,-3.342712,428946.000000
1.352443,-3.319542,5.442858,681688.687500
0.890839,111.203857,-2.894062,466118.468750
1.326524,26.216318,7.832154,681484.000000
0.935902,101.645119,-4.358414,501453.906250
1.286862,50.210052,11.816026,670535.000000
0.939400,108.272202,-3.372653,502165.812500
1.284450,70.167458,8.546314,670351.750000
0.970328,105.488968,-3.030123,518082.437500
1.266390,102.571815,-6.881910,643663.562500
1.004871,103.059570,0.953235,536449.500000
1.284648,107.743782,-3.819909,641348.437500
1.026248,111.253403,6.605233,542204.125000
1.330693,102.365677,-37.959095,655697.687500
1.008200,117.094307,-58.920811,534622.000000
1.318738,169.847580,-24.425673,661506.500000
0.968186,149.585510,-58.326530,533972.437500
1.252234,198.447693,-8.622231,665782.125000
0.848271,188.279282,-0.426221,471307.937500
1.258859,201.024170,29.091364,694370.562500
0.852079,178.372162,46.125618,478595.500000
1.202205,170.053299,69.957603,676478.187500
0.888310,151.955093,76.367493,493851.750000
1.184150,167.721893,-26.939054,656599.375000
0.955045,142.358978,-18.525484,505806.781250
1.157877,186.552017,-17.165611,637746.375000
0.993890,146.165115,-17.328819,512640.968750
1.140826,203.193756,-12.771066,619131.562500
1.007228,148.966644,-23.240591,514569.875000
1.132642,217.997467,-8.181089,609490.187500
0.987735,166.950714,-8.398290,486164.000000
1.069399,223.678909,-14.388555,598857.125000
1.012695,181.188675,-11.381319,474722.968750
0.973615,224.576233,-8.117297,575027.625000
1.004045,197.205414,-12.023932,450625.093750
0.925727,232.346756,-12.807237,561062.250000
1.002630,213.706696,-11.188193,435674.968750
0.835007,230.844742,-7.267356,531369.125000
0.952732,234.513855,-13.384346,402423.437500
0.784769,240.700745,-9.552101,502895.062500
0.827597,246.024963,-8.941185,359247.968750
0.705388,254.479752,-7.870864,456145.343750
0.567643,263.333527,-6.852040,261456.734375
0.430382,272.381897,-6.217143,299138.843750
0.430382,272.381897,-6.217143,299138.843750
